"","Loc_Name","Year","X","Loc_Year","before","after","avgdef","maxdef","mindef","tblJODA.2011.2019.SppCover_Loc_Name","Sample_Frame","Loc_Number","X_Coord.x","Y_Coord.x","Datum.x","UTM_Zone.x","Elevation","Aspect","Slope","SCOSA","Unit_Code","BareGrdCover","Achillea_millefolium","Achnatherum_spp","Acroptilon_repens","Agoseris_spp","Agropyron_cristatum","Allium_spp","Antennaria_spp","Arabis_spp","Artemisia_arbuscula","Artemisia_tridentata","Aster_spp","Astragalus_spp","Atriplex_spp","Balsamorhiza_spp","Brodiaea_douglasii","Bromus_spp","Bromus_tectorum","Calochortus_spp","Cardaria_draba","Castilleja_spp","Centaurea_diffusa","Centaurea_maculosa","Centaurea_solstitialis","Cercocarpus_ledifolius","Chrysothamnus_viscidiflorus","Cirsium_spp","Crepis_acuminata","Cryptantha_spp","Dalea_ornata","Delphinium_spp","Descurainia_sophia","Elymus_caput_medusae","Elymus_cinereus","Elymus_elymoides","Ericameria_nauseosa","Erigeron_spp","Eriogonum_spp","Erodium_cicutarium","Euphorbia_esula","Festuca_idahoensis","Gutierrezia_sarothrae","Helianthella_uniflora","Hesperostipa_comata","Juniperus_occidentalis","Kochia_scoparia","Lactuca_serriola","Lepidium_perfoliatum","Leptodactylon_pungens","Lewisia_rediviva","Leymus_cinereus","Linaria_dalmatica","Linaria_vulgaris","Lithophragma_spp","Lithospermum_ruderale","Lomatium_spp","Lupinus_spp","Onopordum_acanthium","Opuntia_polyacantha","Penstemon_spp","Phacelia_hastata","Phacelia_spp","Phlox_spp","Poa_bulbosa","Poa_pratensis","Poa_secunda","Poa_spp","Pseudoroegneria_spicata","Purshia_tridentata","Salsola_kali","Salvia_dorrii","Sarcobatus_vermiculatus","Sedum_spp","Sisymbrium_altissimum","Sphaeralcea_munroana","Sporobolus_cryptandrus","Taeniatherum_caput_medusae","Tetradymia_canescens","Tragopogon_dubius","Ventenata_dubia","Verbascum_blattaria","Verbascum_thapsus","Unit","Site","year","ID","Year.num","Year.centered","Elevation.scaled","avg.cat","min.cat","max.cat","elev.cat","scosa.cat","Plot_ID","SampleFram","Plot","X_Coord.y","Y_Coord.y","Datum.y","UTM_Zone.y","ecoclassid","Fire_1994","Fire_1995","Fire_2011","dNBR2011","1994_Hancock_dNBR","1994_Mammal_dNBR","1995_CampHancock_dNBR","avgdef.centered","dNBR2011.scaled","dNBR1994","dNBR1995","PastBurn","BurnCount","nbr94.cat","BurnSeverity1994","nbr95.cat","BurnSeverity1995","nbr.cat","BurnSeverity2011","BurnAll","sev.cat","BurnSeverity"
"21","JODA_Clarno_2011_117",2011,21,2011,2010,2011,18.85742771525,44.18709564,4.610528946,"JODA_Clarno_2011_117","JODA_Clarno",117,703879.700939921,4979075.1445772,"NAD83","10N",641,197,1,-0.0166898192789741,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,117,1,0,1.34862551185878,"(18,19]","(4.5,5]","(44,47]","(630,731]","(-0.05,0.05]","JODA_Clarno_2011_117","JODA_Clarno",117,703879.70094,4979075.14458,"NAD83","10N","R010XB053OR","1994",NA,"2011",1679,NA,533,NA,-0.621017930766159,-0.241919081484825,533,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Low94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"22","JODA_Clarno_2011_118",2011,22,2011,2010,2011,18.8192238215,43.43727112,4.526374817,"JODA_Clarno_2011_118","JODA_Clarno",118,704690.105465709,4978744.83327757,"NAD83","10N",578,133,4,-0.0475738006972362,"JODA",2,0,0,0,0,0,0,0,0,0,"2",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,118,1,0,0.341992973153233,"(18,19]","(4.5,5]","[38,44]","(565,590]","(-0.05,0.05]","JODA_Clarno_2011_118","JODA_Clarno",118,704690.105466,4978744.83328,"NAD83","10N","R010XB053OR","1994",NA,"2011",1879,559,NA,NA,-0.638770322096708,0.0663966960233292,559,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Low94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"23","JODA_Clarno_2011_119",2011,23,2011,2010,2011,18.8192238215,43.43727112,4.526374817,"JODA_Clarno_2011_119","JODA_Clarno",119,704787.860516728,4979308.43151389,"NAD83","10N",718,279,15,0.0404882188628362,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,119,1,0,2.57895417027666,"(18,19]","(4.5,5]","[38,44]","(630,731]","(-0.05,0.05]","JODA_Clarno_2011_119","JODA_Clarno",119,704787.860517,4979308.43151,"NAD83","10N","R010XB022OR","1994",NA,"2011",1168,727,NA,NA,-0.638770322096708,-1.02966589301816,727,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","[-570,1.19e+03]","Low"
"24","JODA_Clarno_2011_12",2011,24,2011,2010,2011,15.686453223,42.10503769,4.798768997,"JODA_Clarno_2011_12","JODA_Clarno",12,701871.829067384,4976657.52006391,"NAD83","10N",457,288,12,0.0642482457919173,"JODA",1,0,1,0,0,0,0,0,0,0,"0",0,2,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,12,1,0,-1.59138063293202,"[14,18]","(4.5,5]","[38,44]","[416,500]","(0.05,0.15]","JODA_Clarno_2011_12","JODA_Clarno",12,701871.829067,4976657.52006,"NAD83","10N","R010XB064OR",NA,"1995","2011",1010,NA,NA,1447,-2.09449025413663,-1.2732353572496,NA,1447,"1995_2011","2",NA,"No Burn94","(1.4e+03,2.1e+03]","Medium95","[-570,1.5e+03]","Low11","2.No Burn94.Medium95.Low11","[-570,1.19e+03]","Low"
"25","JODA_Clarno_2011_120",2011,25,2011,2010,2011,20.041705193,45.37631989,5.376136303,"JODA_Clarno_2011_120","JODA_Clarno",120,704372.48641557,4976775.24936777,"NAD83","10N",494,135,14,-0.171064612896029,"JODA",1,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,120,1,0,-1.00018374512083,"(20,21]","(5,5.5]","(44,47]","[416,500]","(-0.2,-0.1]","JODA_Clarno_2011_120","JODA_Clarno",120,704372.486416,4976775.24937,"NAD83","10N","R010XB022OR","1994",NA,"2011",1589,1195,NA,NA,-0.0707138867189859,-0.380661181363494,1195,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"26","JODA_Clarno_2011_121",2011,26,2011,2010,2011,20.255675731875,45.55043411,5.465832233,"JODA_Clarno_2011_121","JODA_Clarno",121,702626.292946435,4976395.56097903,"NAD83","10N",427,200,6,-0.0982246255947048,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,121,1,0,-2.07072946088704,"(20,21]","(5,5.5]","(44,47]","[416,500]","(-0.1,-0.05]","JODA_Clarno_2011_121","JODA_Clarno",121,702626.292946,4976395.56098,"NAD83","10N","R010XB053OR",NA,"1995",NA,NA,NA,NA,2334,0.028712856643201,NA,NA,2334,"1995","1",NA,"No Burn94","(2.1e+03,4.94e+03]","High95",NA,"No Burn11","1.No Burn94.High95.No Burn11",NA,"No Burn"
"27","JODA_Clarno_2011_122",2011,27,2011,2010,2011,18.614365696625,41.46271133,5.036946774,"JODA_Clarno_2011_122","JODA_Clarno",122,704787.539681765,4978458.84303766,"NAD83","10N",576,126,16,-0.162015572730125,"JODA",3,0,0,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,2,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,122,1,0,0.310036384622898,"(18,19]","(5,5.5]","[38,44]","(565,590]","(-0.2,-0.1]","JODA_Clarno_2011_122","JODA_Clarno",122,704787.539682,4978458.84304,"NAD83","10N","R010XB053OR","1994",NA,"2011",1438,152,NA,NA,-0.733962755198464,-0.61343959338215,152,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Low94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
"28","JODA_Clarno_2011_123",2011,28,2011,2010,2011,20.255675731875,45.55043411,5.465832233,"JODA_Clarno_2011_123","JODA_Clarno",123,703033.828330387,4976627.87708318,"NAD83","10N",447,173,4,-0.0692365195668005,"JODA",1,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"JODA","Clarno",2011,123,1,0,-1.75116357558369,"(20,21]","(5,5.5]","(44,47]","[416,500]","(-0.1,-0.05]","JODA_Clarno_2011_123","JODA_Clarno",123,703033.82833,4976627.87708,"NAD83","10N","R010XB053OR",NA,"1995","2011",1876,NA,NA,2762,0.028712856643201,0.0617719593607068,NA,2762,"1995_2011","2",NA,"No Burn94","(2.1e+03,4.94e+03]","High95","(1.5e+03,2.1e+03]","Medium11","2.No Burn94.High95.Medium11","(1.19e+03,2.48e+03]","Medium"
"29","JODA_Clarno_2011_124",2011,29,2011,2010,2011,20.041705193,45.37631989,5.376136303,"JODA_Clarno_2011_124","JODA_Clarno",124,704286.67477704,4976730.98221491,"NAD83","10N",495,155,22,-0.339508872688113,"JODA",0,2,3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,124,1,0,-0.984205450855658,"(20,21]","(5,5.5]","(44,47]","[416,500]","[-0.5,-0.2]","JODA_Clarno_2011_124","JODA_Clarno",124,704286.674777,4976730.98222,"NAD83","10N","R010XB022OR","1994",NA,"2011",1239,1390,NA,NA,-0.0707138867189859,-0.920213792002764,1390,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Medium94.No Burn95.Low11","(1.19e+03,2.48e+03]","Medium"
"30","JODA_Clarno_2011_125",2011,30,2011,2010,2011,20.2563268545,46.79436493,5.039719105,"JODA_Clarno_2011_125","JODA_Clarno",125,702181.757321327,4976559.50344254,"NAD83","10N",441,209,12,-0.181843662133885,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,125,1,0,-1.8470333411747,"(20,21]","(5,5.5]","(44,47]","[416,500]","(-0.2,-0.1]","JODA_Clarno_2011_125","JODA_Clarno",125,702181.757321,4976559.50344,"NAD83","10N","R010XB053OR",NA,"1995","2011",1710,NA,NA,4099,0.0290154169978804,-0.194130135971061,NA,4099,"1995_2011","2",NA,"No Burn94","(2.1e+03,4.94e+03]","High95","(1.5e+03,2.1e+03]","Medium11","2.No Burn94.High95.Medium11","(1.19e+03,2.48e+03]","Medium"
"31","JODA_Clarno_2011_126",2011,31,2011,2010,2011,18.614365696625,41.46271133,5.036946774,"JODA_Clarno_2011_126","JODA_Clarno",126,704553.864098057,4977859.84457502,"NAD83","10N",538,80,8,0.0241671553619711,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,126,1,0,-0.297138797453462,"(18,19]","(5,5.5]","[38,44]","(500,545]","(-0.05,0.05]","JODA_Clarno_2011_126","JODA_Clarno",126,704553.864098,4977859.84457,"NAD83","10N","R010XB022OR","1994",NA,"2011",3190,2291,NA,NA,-0.733962755198464,2.08740661758928,2291,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"32","JODA_Clarno_2011_127",2011,32,2011,2010,2011,20.041705193,45.37631989,5.376136303,"JODA_Clarno_2011_127","JODA_Clarno",127,703493.25380163,4977058.17696691,"NAD83","10N",475,311,5,0.057179311957975,"JODA",0,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,1,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,127,1,0,-1.30377133615901,"(20,21]","(5,5.5]","(44,47]","[416,500]","(0.05,0.15]","JODA_Clarno_2011_127","JODA_Clarno",127,703493.253802,4977058.17697,"NAD83","10N","R010XB053OR","1994",NA,"2011",3197,2250,NA,NA,-0.0707138867189859,2.09819766980206,2250,NA,"1994_2011","2","(1.47e+03,3.05e+03]","High94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.High94.No Burn95.High11","(2.48e+03,5.59e+03]","High"
"33","JODA_Clarno_2011_128",2011,33,2011,2010,2011,20.041705193,45.37631989,5.376136303,"JODA_Clarno_2011_128","JODA_Clarno",128,704013.650356505,4976698.37976813,"NAD83","10N",577,236,11,-0.106699036132946,"JODA",1,1,1,0,0,0,0,0,0,0,"0",0,1,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,128,1,0,0.326014678888065,"(20,21]","(5,5.5]","(44,47]","(565,590]","(-0.2,-0.1]","JODA_Clarno_2011_128","JODA_Clarno",128,704013.650357,4976698.37977,"NAD83","10N","R010XB022OR","1994",NA,"2011",1661,1396,NA,NA,-0.0707138867189859,-0.269667501460559,1396,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"34","JODA_Clarno_2011_129",2011,34,2011,2010,2011,18.8192238215,43.43727112,4.526374817,"JODA_Clarno_2011_129","JODA_Clarno",129,704400.131789767,4978975.19432534,"NAD83","10N",604,162,6,-0.0994124761290204,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1",0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"JODA","Clarno",2011,129,1,0,0.757428624047584,"(18,19]","(4.5,5]","[38,44]","(590,630]","(-0.1,-0.05]","JODA_Clarno_2011_129","JODA_Clarno",129,704400.13179,4978975.19433,"NAD83","10N","R010XB053OR","1994",NA,"2011",1095,997,NA,NA,-0.638770322096708,-1.14220115180863,997,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","[-570,1.5e+03]","Low11","2.Medium94.No Burn95.Low11","[-570,1.19e+03]","Low"
"35","JODA_Clarno_2011_13",2011,35,2011,2010,2011,18.85742771525,44.18709564,4.610528946,"JODA_Clarno_2011_13","JODA_Clarno",13,703429.780043018,4978688.02969592,"NAD83","10N",631,3,13,0.224642766741965,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,13,1,0,1.1888425692071,"(18,19]","(4.5,5]","(44,47]","(630,731]","(0.15,0.5]","JODA_Clarno_2011_13","JODA_Clarno",13,703429.780043,4978688.0297,"NAD83","10N","R010XB044OR","1994",NA,"2011",1895,NA,982,NA,-0.621017930766159,0.0910619582239815,982,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"36","JODA_Clarno_2011_130",2011,36,2011,2010,2011,17.105976880375,38.22467804,4.195711613,"JODA_Clarno_2011_130","JODA_Clarno",130,704883.842083116,4979508.43133317,"NAD83","10N",722,281,3,0.00998617123278689,"JODA",1,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",NA,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,130,1,0,2.64286734733733,"[14,18]","(3,4.5]","[38,44]","(630,731]","(-0.05,0.05]","JODA_Clarno_2011_130","JODA_Clarno",130,704883.842083,4979508.43133,"NAD83","10N","R010XB022OR","1994",NA,NA,NA,1211,NA,NA,-1.43487321003119,NA,1211,NA,"1994","1","(970,1.47e+03]","Medium94",NA,"No Burn95",NA,"No Burn11","1.Medium94.No Burn95.No Burn11",NA,"No Burn"
"37","JODA_Clarno_2011_131",2011,37,2011,2010,2011,20.255675731875,45.55043411,5.465832233,"JODA_Clarno_2011_131","JODA_Clarno",131,703076.512426173,4976700.50693904,"NAD83","10N",449,212,2,-0.0295964517353734,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,131,1,0,-1.71920698705336,"(20,21]","(5,5.5]","(44,47]","[416,500]","(-0.05,0.05]","JODA_Clarno_2011_131","JODA_Clarno",131,703076.512426,4976700.50694,"NAD83","10N","R010XB053OR",NA,"1995","2011",2383,NA,NA,2255,0.028712856643201,0.843352455343877,NA,2255,"1995_2011","2",NA,"No Burn94","(2.1e+03,4.94e+03]","High95","(2.1e+03,5.59e+03]","High11","2.No Burn94.High95.High11","(1.19e+03,2.48e+03]","Medium"
"38","JODA_Clarno_2011_132",2011,38,2011,2010,2011,20.041705193,45.37631989,5.376136303,"JODA_Clarno_2011_132","JODA_Clarno",132,703905.92218272,4976715.05196438,"NAD83","10N",579,199,12,-0.196584365752453,"JODA",0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,132,1,0,0.3579712674184,"(20,21]","(5,5.5]","(44,47]","(565,590]","(-0.2,-0.1]","JODA_Clarno_2011_132","JODA_Clarno",132,703905.922183,4976715.05196,"NAD83","10N","R010XB022OR","1994",NA,"2011",1719,1359,NA,NA,-0.0707138867189859,-0.180255925983194,1359,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"39","JODA_Clarno_2011_133",2011,39,2011,2010,2011,18.8192238215,43.43727112,4.526374817,"JODA_Clarno_2011_133","JODA_Clarno",133,703927.304030111,4979133.9704736,"NAD83","10N",642,179,2,-0.0348941813401137,"JODA",1,0,0,0,0,0,0,0,0,0,"2",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,133,1,0,1.36460380612394,"(18,19]","(4.5,5]","[38,44]","(630,731]","(-0.05,0.05]","JODA_Clarno_2011_133","JODA_Clarno",133,703927.30403,4979133.97047,"NAD83","10N","R010XB053OR","1994",NA,"2011",1550,NA,672,NA,-0.638770322096708,-0.440782757977584,672,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Low94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"40","JODA_Clarno_2011_134",2011,40,2011,2010,2011,18.8192238215,43.43727112,4.526374817,"JODA_Clarno_2011_134","JODA_Clarno",134,704840.684392817,4978598.55074476,"NAD83","10N",569,186,3,-0.0520492543986435,"JODA",1,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"JODA","Clarno",2011,134,1,0,0.198188324766726,"(18,19]","(4.5,5]","[38,44]","(565,590]","(-0.1,-0.05]","JODA_Clarno_2011_134","JODA_Clarno",134,704840.684393,4978598.55075,"NAD83","10N","R010XB053OR","1994",NA,"2011",2277,664,NA,NA,-0.638770322096708,0.679945093264556,664,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(2.1e+03,5.59e+03]","High11","2.Low94.No Burn95.High11","(1.19e+03,2.48e+03]","Medium"
"41","JODA_Clarno_2011_135",2011,41,2011,2010,2011,20.041705193,45.37631989,5.376136303,"JODA_Clarno_2011_135","JODA_Clarno",135,704539.73310764,4976842.93313001,"NAD83","10N",486,294,16,0.112111812811296,"JODA",0,1,0,0,2,0,0,0,0,0,"0",0,0,0,0,0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"1",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,135,1,0,-1.12801009924216,"(20,21]","(5,5.5]","(44,47]","[416,500]","(0.05,0.15]","JODA_Clarno_2011_135","JODA_Clarno",135,704539.733108,4976842.93313,"NAD83","10N","R010XB053OR","1994",NA,"2011",1940,903,NA,NA,-0.0707138867189859,0.160433008163316,903,NA,"1994_2011","2","[-233,970]","Low94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Low94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"42","JODA_Clarno_2011_136",2011,42,2011,2010,2011,20.041705193,45.37631989,5.376136303,"JODA_Clarno_2011_136","JODA_Clarno",136,704326.967998661,4976693.60052706,"NAD83","10N",481,166,10,-0.168490084665837,"JODA",0,0,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,2,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,136,1,0,-1.207901570568,"(20,21]","(5,5.5]","(44,47]","[416,500]","(-0.2,-0.1]","JODA_Clarno_2011_136","JODA_Clarno",136,704326.967999,4976693.60053,"NAD83","10N","R010XB022OR","1994",NA,"2011",1810,1348,NA,NA,-0.0707138867189859,-0.039972247216984,1348,NA,"1994_2011","2","(970,1.47e+03]","Medium94",NA,"No Burn95","(1.5e+03,2.1e+03]","Medium11","2.Medium94.No Burn95.Medium11","(1.19e+03,2.48e+03]","Medium"
"43","JODA_Clarno_2011_137",2011,43,2011,2010,2011,20.2563268545,46.79436493,5.039719105,"JODA_Clarno_2011_137","JODA_Clarno",137,702446.855917856,4976387.38109353,"NAD83","10N",428,158,5,-0.080809397508405,"JODA",1,1,2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",NA,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JODA","Clarno",2011,137,1,0,-2.05475116662187,"(20,21]","(5,5.5]","(44,47]","[416,500]","(-0.1,-0.05]","JODA_Clarno_2011_137","JODA_Clarno",137,702446.855918,4976387.38109,"NAD83","10N","R010XB053OR",NA,"1995",NA,NA,NA,NA,2405,0.0290154169978804,NA,NA,2405,"1995","1",NA,"No Burn94","(2.1e+03,4.94e+03]","High95",NA,"No Burn11","1.No Burn94.High95.No Burn11",NA,"No Burn"
